year,country,title,distributor,reference,coprod,work_uuid,distributor_uuid,distro_uuid
2009,Japan,Australia,Fox,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c8a6bc95-734d-465d-94a3-13770a2e15cf,9185a915-9a02-4ef1-9e29-8dcfb59d488f,d478eef9-74fc-4ae1-9ef1-0baf0317c948
2009,Japan,Knowing,Towa,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,US,39736477-4457-45cd-9a8d-0cd7d6927f76,36bbdc57-9666-422e-9c06-ca1ff5b1cc09,39be3bb2-7388-4b52-aa72-c8074b57bcdc
2009,Spain,Disgrace,Golem Distribution,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c47ae388-5446-48d3-b505-c3864cdadfad,dd1a3b84-9d3f-4775-ace9-547e742d4f37,d23b7656-5f70-40be-b0dd-d2ca96b10266
2009,Spain,Knowing,DeA Planeta A.L. (ES),https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,US,39736477-4457-45cd-9a8d-0cd7d6927f76,be991ee8-c63a-4a50-b0bc-57d7f2c4129c,3a469890-f002-4a46-b866-9975e3c141c3
2009,Sweden,Bright Star,Atlantic,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,UK,a692f29c-de52-4818-9769-f1e9f0140696,b166dc13-42e0-4106-b2cb-e5f4f588957c,a1277603-8165-42fc-bd27-4fcf9ed10a33
2009,Sweden,Knowing,Nordisk Film,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,US,39736477-4457-45cd-9a8d-0cd7d6927f76,898b12a5-4419-453a-9222-3a43de0be709,097e0647-edcb-41a9-8186-32706d5273bf
2009,UK,Bright Star,Pathe,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,UK,a692f29c-de52-4818-9769-f1e9f0140696,20285291-c69b-428f-8bfc-9b7d5b659297,d0ff1439-9978-47e2-8b3b-0572645eb542
2009,UK,Closed for Winter,High Fliers,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,e9236c4f-cf49-4470-ae90-7135dddb92a9,c258b99e-43d1-4756-904f-37939be680d6,f869250a-e501-460d-abc8-6d5a63d8edd9
2009,UK,Coffin Rock,High Fliers,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,f83f43f4-ed61-4cac-b6fb-82c3c0e051d7,c258b99e-43d1-4756-904f-37939be680d6,eed7a1a5-2c93-43c4-9447-7315baf6024c
2009,UK,Disgrace,ICA Projects,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c47ae388-5446-48d3-b505-c3864cdadfad,47e40e79-861a-487c-98b8-b48bf2b13536,6e65cc09-15d3-4952-9dd1-94e60b2ec6b6
2009,UK,Knowing,E1 Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,US,39736477-4457-45cd-9a8d-0cd7d6927f76,a9d98361-e3b1-47da-b2cf-5753b82a4323,dd826308-2ca4-4cd1-8387-9ddff64e7f0a
2009,UK,Triangle,Icon Film,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,UK,3cfe1c23-4036-4405-be64-07d118b80e9c,761613bb-55a2-49f6-acab-23b4cd67a4be,16dab34e-1174-4cf3-bdaa-fa20a2dbb899
2009,US,The Boys Are Back,Miramax,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,UK,5be176bd-2183-441c-ada7-f494be87acde,be12a935-da60-445a-9f50-f9de0d444728,b2bbe3e5-6733-44ba-9b7d-63e381a5d26c
2009,US,Bright Star,TVA International,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,UK,a692f29c-de52-4818-9769-f1e9f0140696,852624ce-41dc-426d-8056-8d1cd6b73f6a,14af8d38-24b2-460c-8aca-f1350fe6a977
2009,US,Broken Hill,Alliance Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,US,a1e85bea-4c80-4e39-8bdf-a66a54d16567,39d6f63e-b799-4c5e-b987-530145e0b7e1,dd826935-f43a-4f05-86b2-5312382d343e
2009,US,Disgrace,Paisa Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c47ae388-5446-48d3-b505-c3864cdadfad,64f6bf33-da27-417a-aa04-25a63be82436,e568accd-07de-4770-9f07-71d2a246bdb2
2009,US,Knowing,Summit Entertainment,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,US,39736477-4457-45cd-9a8d-0cd7d6927f76,48c828ff-26f0-4b5a-ad81-027923c71bbd,e9cfde00-8c3e-4b9f-9acc-da78ab2e0ce0
2009,US,Modern Love,Alliance Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,bdfb7904-932f-42d5-8af2-62c9dc9ba23b,39d6f63e-b799-4c5e-b987-530145e0b7e1,22aa984f-a23f-4058-bf89-37387baf3b01
2008,Australia,Australia,Fox,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c8a6bc95-734d-465d-94a3-13770a2e15cf,9185a915-9a02-4ef1-9e29-8dcfb59d488f,fbf60576-4417-4df6-945b-57882ac5c44a
2008,Australia,Bitter and Twisted,AFS,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,0d851453-025d-41d2-a7f2-4a03e9db6991,bdf4c883-6ae5-4e9a-a443-cfb78341602e,aa46fbc6-5e1c-4d8d-8dfb-d57dc70026ea
2008,Australia,The Black Balloon,Icon Film,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,44c330d3-d1f7-4956-9dec-a880a74d0ad0,761613bb-55a2-49f6-acab-23b4cd67a4be,533a3b7a-48d7-415e-a78a-958d3f475df3
2008,Australia,Black Water,A.I. Entertainment,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,690e6b7b-6df3-4238-9ba4-8533f36a7950,5f353d91-aa7a-4667-9398-7cedf966b4ce,cb48acdd-4a7d-46fc-950c-2e5bb960272e
2008,Australia,Broken Sun,Jacka Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1656de8a-a24d-4e63-963e-476ae742e5e1,394b72d4-7313-458b-bf8d-fbb55d952e6a,0bdde11b-a875-49d7-9c5d-816f4ec3137d
2008,Australia,Cactus,Hoyts,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1b57727d-9481-4fb6-9db3-b944d3a98d94,f65415bb-ea3f-420a-879b-d9d9a367ce8b,797296b5-dbc7-4b2b-9c72-efbfc4f27f74
2008,Australia,The Children of the Silk Road,Dendy Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,China,dda136b3-ed56-4093-b61b-224276b26c14,6e48df43-3c72-4c00-bf93-71c03bc8e78b,57523f32-0a39-4d48-961e-addc809bf1b5
2008,Australia,The Children of the Silk Road,Dendy Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,dda136b3-ed56-4093-b61b-224276b26c14,6e48df43-3c72-4c00-bf93-71c03bc8e78b,546735f9-a42f-4cea-b5a5-6f8bc0819061
2008,Australia,Crooked Business,Picture Entertainment,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,e481afa7-c96a-48ed-9dae-c28d981bbbd1,35ea0b96-f8fb-457e-9a57-08a98ff1741c,97835b1a-1eeb-4417-8470-452fe532052e
2008,Australia,Death Defying Acts,Dendy Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,UK,338337c1-05f0-46f5-b331-836991f29ef5,6e48df43-3c72-4c00-bf93-71c03bc8e78b,1dbead4d-2ddb-404b-8018-38059354367c
2008,Australia,Dying Breed,Hoyts,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,8f14cd59-fd08-4906-8116-fff2be4ff551,f65415bb-ea3f-420a-879b-d9d9a367ce8b,66b6267a-4c11-42f8-abc3-4e8a59b98197
2008,Australia,"Hey, Hey It’s Esther Blueburger",Buena Vista,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,4558ecc7-525b-4937-b399-502ba36c305b,acf95e9d-6456-40a4-9051-7f46cf314a20,3e615169-1904-480d-a36b-57290a7e030e
2008,Australia,Men’s Group,Titan View,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,a578eba8-821f-4a84-96eb-86b5af97841d,4c5f6a00-c927-4ec9-929a-a0731a934d9f,0fd9879b-3c94-4f04-a961-ef0fc5d98398
2008,Australia,Monkey Puzzle,Totem,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c4ab6a9f-7ad2-4053-b839-63e1fd6b5580,12d8835a-d420-4f4d-b970-ab32d7aa6aaa,27d0030f-6679-45f2-871a-1424a717e004
2008,Australia,Newcastle,Icon Film,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,0885ab32-9762-4543-9948-e14a05efa80e,761613bb-55a2-49f6-acab-23b4cd67a4be,81d1d50b-6a35-472f-888b-d30dae44015b
2008,Australia,Rats and Cats,Jason Byrnes Productions,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,75b857f8-a19b-4771-9919-7f4ba52d3af3,78329516-e0f8-458f-b221-56e9837329d8,6a6d8b73-83ab-4711-80eb-d0331f78de34
2008,Australia,Son of a Lion,Gil Scrine Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,645077d0-23df-4597-b89b-d0bc0a98f80d,1d969089-ebdb-441e-bbba-66fd131e6fbb,4eef0b40-3735-468d-9cc2-c9abdcce401f
2008,Australia,The Square,Roadshow,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,5a62ac9c-a0e4-4989-9404-0af1ce31d692,df3a0ecc-57bd-4bd8-b0f4-5d9d9c03d1ea,ff362810-5e6f-4a26-868c-9ed5972f7c91
2008,Australia,Ten Empty,Dendy Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,bbcdc02d-500a-4c61-8263-a7d58666e54b,6e48df43-3c72-4c00-bf93-71c03bc8e78b,5db5eec4-6c26-4aff-ab92-1a1b9be0f5e0
2008,Australia,The Tender Hook,Icon Film,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,790b6bed-67b0-4154-af95-302176e7a72f,761613bb-55a2-49f6-acab-23b4cd67a4be,52608d99-c001-42b8-ad2b-4358727bf142
2008,Australia,Unfinished Sky,Palace,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,6641eafd-db7c-4ea9-a80b-006f68e7f7b8,2f2a0c3e-15f5-4626-8ccf-a0fa91e3d812,f385d6de-e174-4624-864a-55743339039d
2008,Australia,The View From Greenhaven,The Movie Network Channels,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c42ad0f1-31ec-4d7f-aa8d-8d2adaef9855,c08e4212-a237-4725-8423-14f5b7c13b65,8d390ad9-8043-4e4e-8a8d-b91267384464
2008,France,Australia,20th Century Fox,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c8a6bc95-734d-465d-94a3-13770a2e15cf,e3d08cf9-b030-4ffb-97b0-322e6b231be9,3144ebe3-b5de-41ee-877a-78813fb3a4fd
2008,France,The Children of the Silk Road,Metropolitan,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,China,dda136b3-ed56-4093-b61b-224276b26c14,43d60b15-4ca7-4d52-82db-665b3cacb30a,f2c1dcd4-2797-4bee-85ed-7190f00d3190
2008,France,The Children of the Silk Road,Metropolitan,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,dda136b3-ed56-4093-b61b-224276b26c14,43d60b15-4ca7-4d52-82db-665b3cacb30a,ecddfb37-0913-4189-933d-713f2d09783e
2008,France,Irresistible,CTV International,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,fa326593-db7f-47bc-ac44-d96be2f8677d,2f84acae-bdc3-4f56-a8b1-14ff83f646b0,0b8df43d-0153-4c86-bb0a-23da23b760ce
2008,France,Modern Love,Monopole-Pathe,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,bdfb7904-932f-42d5-8af2-62c9dc9ba23b,71f38deb-6539-44a6-b740-9dcea87bd33c,7ca1899a-1b4f-46dd-b11e-6e6e2fc79f16
2008,France,Razzle Dazzle,Fabrique,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1d55f8de-3405-4dde-bc22-d1388c110886,c5b0e046-f47b-439d-9389-074296604cb9,9cb724ab-3080-408d-948d-7202333755cb
2008,France,Rogue,TFM Distribution,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,4db0e75f-c95f-435b-a525-2fe91dfaac15,db7dab4b-4937-4b82-88bb-f8a577e5c92a,9a452419-1eb6-4e4b-a2a3-489eb860595e
2008,Germany,Australia,20th Century Fox,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c8a6bc95-734d-465d-94a3-13770a2e15cf,e3d08cf9-b030-4ffb-97b0-322e6b231be9,a6bd87d8-014a-4686-bf5f-8506def1ea6f
2008,Italy,Clubland,Lucky Red,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,74a19f8a-4e08-4e9f-82ae-c87a3327d205,142900a5-6992-4bbc-b056-29f91ef3f4a7,36664689-f9e5-4881-9f88-ecff56d9d2d8
2008,Italy,Dr Plonk,Fandango,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,581ade50-e527-4b11-a184-092705387b88,33c65a90-c0d8-4b76-aa0d-648dfe307235,4e703f54-1533-46d7-930f-60b0720771a2
2008,Japan,Newcastle,Sony,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,0885ab32-9762-4543-9948-e14a05efa80e,403ec2c5-9ed0-4098-8bd2-3a550164ddc7,479be6af-05bc-4674-8d9a-36f43d2220d8
2008,Spain,Australia,20th Century Fox,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c8a6bc95-734d-465d-94a3-13770a2e15cf,e3d08cf9-b030-4ffb-97b0-322e6b231be9,4dad5fe1-3a53-405a-9859-35d715f611ea
2008,Spain,The Children of the Silk Road,DeAPlaneta S.L.,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,China,dda136b3-ed56-4093-b61b-224276b26c14,b95d4325-e23d-419b-a63e-3f54abdd5b97,997b977a-9569-4491-9c5d-0601348e9870
2008,Spain,The Children of the Silk Road,DeAPlaneta S.L.,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,dda136b3-ed56-4093-b61b-224276b26c14,b95d4325-e23d-419b-a63e-3f54abdd5b97,d1ce514a-f118-44de-a575-aa1a24477479
2008,Spain,Death Defying Acts,DeAPlaneta S.L.,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,UK,338337c1-05f0-46f5-b331-836991f29ef5,b95d4325-e23d-419b-a63e-3f54abdd5b97,a598701e-1252-4b52-8b22-c03242af8e15
2008,Spain,Rogue,Notro,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,4db0e75f-c95f-435b-a525-2fe91dfaac15,de32ee72-7f4d-44a8-87cb-0f22fef8594f,c6965c77-f435-4139-99c0-a1802550cc42
2008,Sweden,Australia,20th Century Fox,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c8a6bc95-734d-465d-94a3-13770a2e15cf,e3d08cf9-b030-4ffb-97b0-322e6b231be9,657900c2-db24-4dc0-a730-4799479a18f1
2008,UK,Australia,20th Century Fox,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c8a6bc95-734d-465d-94a3-13770a2e15cf,e3d08cf9-b030-4ffb-97b0-322e6b231be9,a4365206-cc85-4eb6-b3fd-014d81256bce
2008,UK,Black Water,The Works,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,690e6b7b-6df3-4238-9ba4-8533f36a7950,6edfe881-31e7-4e0a-91f7-dc48ba34fe9e,254dc8a0-b4ca-4cf9-8a9e-1b8a53ecf5f6
2008,UK,The Book of Revelation,The Works,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,e2a9abfa-c5c6-4c73-8867-492ea49a1bda,6edfe881-31e7-4e0a-91f7-dc48ba34fe9e,b49712d0-19a9-4ecd-9a26-17683245296d
2008,UK,Death Defying Acts,Lions Gate,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,UK,338337c1-05f0-46f5-b331-836991f29ef5,3d0e0f8c-cb6d-4520-8bf9-2ca37c71b3a6,9a48c4cf-425f-4519-a08f-bb6fee456c24
2008,US,$9.99,Regent,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Israel,15d9c45c-58fe-44f6-ad81-2cb7043fa99b,539eb8bf-1dc6-4465-a5bc-bcfa6f88debc,9249b831-7515-42da-b0f9-185ac09e7add
2008,US,Australia,20th Century Fox,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,c8a6bc95-734d-465d-94a3-13770a2e15cf,e3d08cf9-b030-4ffb-97b0-322e6b231be9,9ba7c8bb-a64b-4b25-9b23-8f424184a27d
2008,US,The Children of the Silk Road,Sony Classics,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,China,dda136b3-ed56-4093-b61b-224276b26c14,4935931a-7f2c-4c2e-8c37-896ebb8293e1,46b425ed-f8d2-42f2-84c4-b625c2e8cb8e
2008,US,The Children of the Silk Road,Sony Classics,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,Germany,dda136b3-ed56-4093-b61b-224276b26c14,4935931a-7f2c-4c2e-8c37-896ebb8293e1,37f1fb82-17bb-42af-88d4-39cb7c6b1a36
2008,US,Death Defying Acts,Third Rail Releasing,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,UK,338337c1-05f0-46f5-b331-836991f29ef5,25d7c19e-d6eb-459e-bfd0-c0d95cb98b14,107fb890-e131-451a-a6d4-a12f417ef500
2008,US,Kenny,Xenon Pictures,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,d45c5151-8d11-4d2e-ac79-0b5e9620e129,e86ec8a5-c988-4a5d-842f-b53bc3a441e5,d9bbc7c6-3bd7-4530-9fac-98682a8af69e
2008,US,Noise,Thinkfilm,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,f4dcc0cb-c2a9-4126-b54f-04b24339d674,b07813b9-d51a-4eef-8354-178963e175c0,e91be1d2-2b23-4fa8-909a-798db306c3b4
2008,US,Rogue,Dimension Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,4db0e75f-c95f-435b-a525-2fe91dfaac15,88731e7d-3a38-4400-bc2e-aa8a47341b62,1d2d9c67-cdc5-4aa1-a600-fddc1af66abf
2008,US,"Romulus, My Father",Magnolia Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,3da642a9-39fd-41bd-b0c5-0eb053eea4d8,6f563759-70df-4ade-9723-da6ae8b0b190,0ce10fa5-22bb-4966-9626-b217693faebc
2007,Australia,All My Friends are Leaving Brisbane,Accent,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,6050235b-3512-4ef6-8307-ce692d7464d8,0c876530-6c30-47dd-a788-e6241f0e75eb,377fd5ba-e466-4090-8c53-fa7018e35321
2007,Australia,The Bet,Gerrycan Distribution,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,9300a8df-4b19-4935-909e-17ac8e715e96,685921fb-70b4-4e2d-9467-423fb91decae,62d09dae-4f42-4ecb-9189-dd3f3d55b364
2007,Australia,Boxing Day,Smoking Gun,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,9e19112e-766f-4679-a68b-27c7f9bbc825,27b7d42e-db78-406c-a8c5-9fbb8bc1e363,1800e8dc-199c-4959-aa6c-ed73a93067ca
2007,Australia,Burke and Wills,Leni,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,9aaa0f14-2ff0-446b-9fea-7994aee3aa3e,b00d504f-7acd-4044-9692-f21034038dbd,fccac20b-2ac6-4a3b-aabf-fa11c9a4b2e3
2007,Australia,Clubland,Palace,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,74a19f8a-4e08-4e9f-82ae-c87a3327d205,2f2a0c3e-15f5-4626-8ccf-a0fa91e3d812,15b5b7e8-192f-4776-80de-975b8b372eb4
2007,Australia,December Boys,Roadshow,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,dc85ff56-4d54-4f96-a6c6-1c7ff34aff98,df3a0ecc-57bd-4bd8-b0f4-5d9d9c03d1ea,a6aee143-c8f4-4cd7-aa16-3dc33bbbc041
2007,Australia,Dr Plonk,Palace,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,581ade50-e527-4b11-a184-092705387b88,2f2a0c3e-15f5-4626-8ccf-a0fa91e3d812,de06e222-df2a-4b83-a64e-bb75544d7e84
2007,Australia,The Final Winter,Paramount,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,b928e1d4-2c1c-4f39-863a-0a70243b7d48,0178d075-7715-49cb-b8af-4ccbd982da5c,538929eb-b20e-4803-a2e3-5044cdeb2b9b
2007,Australia,Gabriel,Sony,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,d5521856-52e1-413d-b032-ef976b1383ba,403ec2c5-9ed0-4098-8bd2-3a550164ddc7,cc8ca0b1-e8e3-440f-a983-c5a1c88b3c31
2007,Australia,Gone,UIP,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,UK,04f73d9f-bb09-425b-ab23-487a398ad091,81489a22-a898-49c0-9413-c4c953dee71a,44f4c7a1-e075-4ab4-89d2-04e98fbf9ecb
2007,Australia,The Home Song Stories,Dendy Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,92cce0cb-ec3a-4e78-859b-c264000d7272,6e48df43-3c72-4c00-bf93-71c03bc8e78b,b964d465-9d95-4d23-9ff7-876922ae11f0
2007,Australia,The Jammed,Titan View,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,f1465101-3296-428c-bdac-39e44b3d7579,4c5f6a00-c927-4ec9-929a-a0731a934d9f,f40a4bae-ecfb-4d35-ba59-6325723f22ed
2007,Australia,Lucky Miles,Dendy Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,70cec983-41d4-4427-ba82-f117da105274,6e48df43-3c72-4c00-bf93-71c03bc8e78b,f80497da-e0cd-4d22-9556-fe5008a101b4
2007,Australia,Modern Love,Sputnik Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,bdfb7904-932f-42d5-8af2-62c9dc9ba23b,d637dcdd-4a2c-4e3b-84bc-f25180739840,dbc08d2e-7f12-4397-b646-31265be9baa3
2007,Australia,Noise,Madman Entertainment,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,f4dcc0cb-c2a9-4126-b54f-04b24339d674,8852b308-9bcf-4092-9f49-1ec1d4e5ec1f,e5941813-4c83-4229-8f1b-bcf6cf20b3c2
2007,Australia,Razzle Dazzle,Palace,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,1d55f8de-3405-4dde-bc22-d1388c110886,2f2a0c3e-15f5-4626-8ccf-a0fa91e3d812,bfe935fa-0c43-4324-b296-404317ae51ab
2007,Australia,Rogue,Roadshow,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,4db0e75f-c95f-435b-a525-2fe91dfaac15,df3a0ecc-57bd-4bd8-b0f4-5d9d9c03d1ea,dc9bc586-65d0-4890-b208-74853d652313
2007,Australia,"Romulus, My Father",Dendy Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,3da642a9-39fd-41bd-b0c5-0eb053eea4d8,6e48df43-3c72-4c00-bf93-71c03bc8e78b,b6d4c23f-cfb3-4e2b-a5b4-529a1ec4275b
2007,Australia,September,Hopscotch,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,66ac42e5-eec6-4522-a657-227b816a5971,82cc8630-a04a-49ce-9179-4b85b6c92c2b,5a882522-42ab-4294-9b86-5105d114cb9e
2007,Australia,West,Palace,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,63a6d2ba-a29e-403e-ae39-194dcf7d0df3,2f2a0c3e-15f5-4626-8ccf-a0fa91e3d812,19346015-5b24-45e6-bea0-808bf52b1e7f
2007,France,Jindabyne,Fabrique,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,39f756eb-8e2d-43ea-9459-fef300f20b10,c5b0e046-f47b-439d-9389-074296604cb9,c8000a1f-5757-41c6-b5b9-4fcb56858973
2007,France,Suburban Mayhem,West Side Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,a059df7d-fefc-4877-8e45-1f95647f106b,7e68d8d8-9fa3-4557-97cd-d51a66fd2dce,63552455-71a1-41f0-bbe1-95c3957606a6
2007,Germany,2:37,Central Films,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,97f10437-419b-4c20-b051-6bcca87366cd,25512040-7837-4e0f-b6e1-7d8e66610490,632055e8-0d2d-498b-a13b-b049c38464f0
2007,Germany,December Boys,Warner Bros,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,dc85ff56-4d54-4f96-a6c6-1c7ff34aff98,3c8f3464-a9db-498a-958c-370d18f15ad8,6478d1b1-f2bf-4f74-81ba-38d89df7a818
2007,Germany,Jindabyne,Sony,https://www.screenaustralia.gov.au/fact-finders/cinema/australian-films/feature-film-releases/titles-released,,39f756eb-8e2d-43ea-9459-fef300f20b10,403ec2c5-9ed0-4098-8bd2-3a550164ddc7,2532db8e-1ec8-4224-83f5-3801a496c471
